6474,0
6478,1
6480,1
6482,0
6495,1
6505,0
6513,1
6524,0
6540,1
6542,1
6543,1
6545,1
6559,0
6564,1
6566,1
6567,0
6576,1
6580,0
6581,0
6587,1
6609,1
6613,1
6620,0
6630,0
6632,0
6637,1
6647,0
6669,1
6680,1
6683,1
6687,0
6688,1
6708,1
6718,0
6725,1
6741,0
6743,1
6748,0
6750,0
6764,0
6765,0
6768,0
6771,1
6789,1
6797,1
6837,1
6848,1
6857,1
6867,1
6877,0
6887,0
6918,1
6924,0
6948,0
6951,0
6957,1
6959,0
6961,0
6967,0
6970,1
6983,1
6998,1
7034,0
7042,1
7073,0
7075,0
7091,1
7111,0
7148,1
7160,1
7167,0
7180,1
7183,1
7193,1
7194,0
7195,1
7203,1
7206,0
7228,0
7265,1
7266,1
7267,1
7273,1
7280,1
7283,1
7285,1
7358,1
7360,0
7380,1
7389,0
7406,1
7427,1
7431,1
7435,0
7440,0
7442,0
7467,1
7481,0
7484,1
7494,0
7505,1
7516,0
7517,1
7520,0
7521,0
7523,1
7526,0
7529,0
7532,0
7571,0
7583,1
7614,0
7629,0
7633,1
7639,0
7640,1
7650,0
7667,1
7692,1
7732,0
7735,1
7737,0
7739,1
7744,1
7750,0
7756,1
7770,1
7796,0
7802,0
7803,0
7806,0
7810,0
7811,1
7813,1
7837,1
7859,0
7860,1
7874,1
7876,1
7879,1
7885,1
7891,0
7894,0
7895,1
7914,1
7919,1
7959,0
7978,1
7980,1
7990,0
8006,0
8008,1
8012,1
8044,0
8063,0
8137,1
8147,1
8182,0
8191,1
8195,1
8225,1
8235,0
8236,1
8238,0
8247,0
8256,1
8273,1
8284,0
8305,1
8331,1
8333,1
8336,0
8337,1
8344,0
8348,1
8350,1
8368,1
8369,1
8372,1
8380,0
8386,1
8398,1
8402,1
8403,1
8407,1
8428,0
8429,1
8440,0
8444,0
8469,0
8496,0
8501,1
8547,0
8551,1
8567,0
8576,0
8579,0
8582,0
8603,1
8610,0
8612,1
8617,1
8629,0
8639,1
8648,0
8650,0
8653,0
8655,1
8675,1
8686,0
8689,0
8697,1
8722,1
8730,1
8751,1
8754,1
8761,0
8770,0
8779,1
8788,0
8790,0
8808,1
8819,0
8827,1
8831,1
8839,0
8844,1
8854,1
8855,1
8875,1
8878,1
8880,0
8883,0
8889,1
8894,1
8902,1
8914,1
8930,1
8954,1
8955,1
8963,1
8982,0
8988,1
8995,0
8996,1
8997,1
9011,0
9016,1
9028,1
9042,0
9052,0
9064,0
9066,0
9067,0
9087,1
9089,0
9090,0
9091,0
9092,0
9097,0
9106,1
9114,1
9135,0
9136,0
9139,1
9143,1
9144,1
9179,0
9187,1
9192,0
9209,0
9211,0
9214,1
9231,0
9254,0
9260,1
9280,0
9288,1
9307,0
9309,1
9313,1
9315,0
9316,1
9317,1
9322,1
9323,1
9329,0
9344,0
9355,0
9359,0
9364,0
9368,1
9387,1
9392,1
9397,1
9408,0
9410,0
9411,1
9417,0
9426,0
9435,1
9437,1
9450,1
9527,0
9554,1
9556,1
9562,1
9583,0
9586,1
9596,0
9598,0
9603,0
9620,1
9626,1
9633,1
9672,0
9673,1
9674,0
9677,0
9679,0
9684,0
9688,1
9695,0
9698,1
9729,1
9737,1
9783,0
9786,0
9806,0
9813,1
9827,1
9828,0
9840,0
9848,1
9886,0
9892,0
9910,1
9912,1
9923,1
9928,1
9930,1
9956,1
9964,0
9971,1
10007,0
10010,1
10014,1
10022,0
10024,0
10027,0
10034,1
10041,0
10048,1
10051,1
10053,0
10054,0
10057,0
10058,1
10076,0
10091,0
10114,1
10119,1
10135,1
10137,1
10158,0
10201,1
10209,1
10253,1
10299,1
10310,1
10311,1
10321,0
10324,0
10328,0
10348,0
10349,1
10370,0
10380,0
10386,0
10389,1
10415,1
10416,0
10427,0
10429,0
10442,0
10449,0
10465,1
10480,0
10482,0
10498,0
10506,1
10534,0
10570,0
10575,1
10577,0
10579,1
10581,1
10589,0
10592,0
10607,0
10609,1
10612,0
10613,1
10618,1
10631,1
10711,1
10725,0
10730,0
10745,0
10746,0
10768,0
10769,1
10779,0
10788,0
10794,1
10798,0
10804,1
10812,0
10819,0
10833,0
10838,0
10846,0
10869,1
10878,0
10887,1
10889,1
10926,1
10940,0
10944,0
10950,0
10951,0
10956,1
10960,0
10974,1
11001,0
11008,0
11017,1
11033,1
11038,0
11044,0
11050,0
11051,0
11053,1
11057,1
11060,1
11061,0
11065,1
11066,1
11078,1
11082,0
11085,0
11097,0
11101,1
11117,1
11119,1
11122,1
11127,1
11129,1
11137,1
11139,0
11148,1
11149,1
11177,1
11192,0
11210,1
11228,0
11234,1
11242,0
11256,1
11276,1
11280,1
11289,1
11290,1
11293,1
11310,0
11331,1
11337,1
11339,0
11340,0
11341,1
11342,1
11346,0
11348,0
11364,0
11377,1
11380,0
11384,1
11392,0
11411,1
11432,1
11437,1
11447,0
11452,1
11484,1
11501,1
11502,1
11503,0
11518,0
11521,1
11531,1
11568,1
11586,1
11587,0
11589,0
11590,1
11605,1
11609,0
11626,1
11634,1
11658,1
11667,1
11673,1
11688,1
11690,0
11701,0
11703,0
11709,0
11713,1
11726,1
11739,0
11743,1
11748,0
11757,1
11763,0
11773,0
11780,0
11825,1
11830,1
11843,1
11848,0
11852,1
11859,0
11865,1
11892,0
11900,1
11911,0
11912,0
11922,1
11943,1
11945,1
11953,0
11983,1
11987,1
11992,0
12005,1
12015,1
12055,1
12056,0
12057,1
12065,0
12076,0
12103,0
12113,1
12123,0
12133,0
12141,0
12144,1
12151,0
12162,0
12176,0
12178,1
12179,0
12195,0
12216,0
12218,1
12224,0
12225,0
12249,0
12259,0
12260,1
12262,0
12264,0
12269,0
12279,0
12281,0
12283,1
12300,0
12301,0
12309,0
12318,0
12319,0
12325,0
12332,1
12336,1
12347,1
12351,0
12353,1
12356,1
12358,1
12366,0
12377,0
12384,1
12386,0
12387,1
12393,0
12399,1
12410,1
12417,1
12422,0
12423,1
12424,0
12430,0
12433,1
12434,1
12445,0
12448,0
12465,1
12491,1
12499,1
12520,1
12525,1
12531,0
12555,0
12556,1
12559,0
12567,0
12574,1
12576,1
12577,0
12578,0
12580,1
12586,0
12590,1
12598,0
12629,0
12637,0
12651,0
12659,1
12670,0
12676,0
12686,0
12699,0
12710,1
12714,1
12719,1
12743,1
12786,1
12794,0
12804,0
12819,0
12845,1
12869,0
12884,1
12891,1
12896,0
12918,1
12928,0
12934,0
12940,0
12942,0
12958,1
12959,1
12963,1
12967,0
12973,0
12976,1
12991,1
13006,0
13013,1
13017,0
13049,1
13052,0
13073,0
13091,0
13100,1
13103,1
13184,1
13206,1
13208,1
13230,1
13239,1
13243,1
13247,1
13248,0
13249,0
13269,0
13278,0
13300,1
13303,0
13304,0
13308,1
13311,0
13312,1
13338,0
13341,1
13357,0
13367,0
13373,1
13377,1
13382,0
13384,1
13385,0
13426,0
13434,1
13446,0
13453,1
13467,0
13486,0
13487,1
13497,1
13510,0
13520,0
13538,1
13539,1
13542,0
13544,1
13545,0
13551,1
13568,0
13569,0
13570,1
13571,1
13572,1
13602,1
13606,0
13614,1
13615,0
13636,1
13655,1
13693,1
13694,1
13700,1
13701,0
13702,1
13703,0
13710,0
13727,1
13740,1
13746,1
13753,1
13779,0
13786,0
13816,1
13845,1
13858,0
13871,0
13875,0
13881,0
13897,1
13898,1
13907,1
13910,0
13911,1
13912,0
13923,1
13932,0
13934,0
13935,1
13942,1
13951,1
13954,0
13971,1
13985,1
13994,1
13998,0
14001,0
14007,1
14038,0
14049,0
14054,0
14097,1
14098,0
14101,1
14103,1
14118,0
14123,1
14128,0
14130,0
14135,0
14170,0
14175,0
14195,0
14226,1
14230,1
14260,1
14285,1
14288,0
14298,1
14299,1
14313,0
14323,1
14338,0
14341,1
14357,0
14361,0
14372,1
14376,0
14383,1
14397,1
14402,1
14412,0
14421,1
14422,0
14433,1
14436,1
14443,0
14445,1
14449,1
14451,1
14455,0
14463,0
14465,1
14474,0
14477,0
14479,1
14483,0
14489,0
14511,1
14517,1
14522,1
14541,0
14543,1
14554,0
14558,0
14561,1
14564,0
14569,0
14581,0
14589,1
14593,1
14596,0
14599,1
14604,1
14607,0
14640,0
14641,1
14645,1
14652,0
14657,0
14667,1
14668,0
14673,0
14681,0
14682,0
14684,0
14688,0
14698,1
14699,0
14704,0
14720,0
14744,1
14749,1
14752,0
14768,1
14769,0
14775,1
14778,0
14779,0
14781,1
14787,1
14789,1
14801,1
14806,0
14811,0
14814,0
14821,0
14827,0
14845,1
14848,1
14849,0
14857,0
14870,1
14884,0
14900,1
14903,0
14906,0
14923,0
14928,1
14934,0
14936,0
14937,1
14943,1
14961,0
14966,0
14971,1
14982,1
14983,1
14992,0
14997,1
15003,1
15026,0
15037,0
15045,1
15046,1
15048,1
15055,1
15061,1
15087,0
15111,0
15119,0
15124,1
15134,1
15136,1
15145,1
15148,0
15150,1
15163,0
15164,0
15190,1
15202,0
15217,1
15229,0
15258,1
15259,1
15261,0
15271,0
15290,1
15292,1
15296,1
15307,1
15308,0
15309,0
15313,1
15316,0
15325,0
15331,0
15352,1
15353,0
15359,1
15360,1
15362,0
15387,1
15392,0
15394,0
15430,0
15432,1
15466,1
15468,1
15478,0
15485,1
15489,0
15492,1
15494,0
15495,0
15496,0
15497,1
15508,0
15526,1
15527,0
15550,1
15553,1
15563,0
15572,1
15599,1
15605,0
15607,0
15616,1
15617,0
15620,1
15626,1
15645,0
15646,0
15649,1
15656,1
15667,0
15668,1
15673,1
15675,1
15694,0
15746,1
15754,1
15775,1
15781,0
15790,1
15793,1
15797,0
15806,0
15823,0
15847,1
15863,0
15866,0
15878,0
15882,1
15887,0
15894,0
15904,1
15915,0
15917,1
15935,0
15945,1
15960,0
15961,0
15981,1
15993,0
16008,1
16014,0
16018,0
16019,0
16026,1
16029,1
16031,1
16048,0
16053,0
16056,1
16063,0
16067,1
16072,1
16074,0
16078,0
16098,1
16107,1
16109,0
16110,1
16114,0
16122,1
16128,0
16129,1
16147,1
16152,0
16156,0
16164,0
16177,1
16189,0
16221,1
16229,1
16234,0
16242,0
16246,0
16249,0
16253,0
16258,1
16290,0
16299,0
16302,0
16303,0
16304,0
16325,0
16346,0
16355,1
16359,0
16360,0
16361,0
16386,1
16411,0
16439,0
16440,0
16442,0
16460,0
16461,1
16462,1
16465,1
16472,1
16478,0
16500,0
16521,1
16524,1
16541,0
16542,0
16546,1
16561,0
16576,1
16577,1
16589,1
16640,1
16651,0
16652,0
16656,1
16672,1
16678,0
16683,0
16693,0
16695,0
16704,0
16712,1
16720,0
16731,0
16732,1
16748,0
16757,1
16782,1
16811,0
16830,1
16856,0
16857,1
16864,1
16872,0
16886,0
16895,0
16903,0
16920,1
16924,1
16925,0
16929,1
16947,1
16954,0
16955,0
16962,1
16988,1
16991,0
16997,0
17000,0
17001,1
17009,1
17021,0
17029,0
17031,1
17040,1
17043,0
17044,0
17049,1
17054,0
17094,1
17100,1
17112,1
17122,1
17128,1
17170,1
17172,0
17188,1
17198,0
17204,0
17216,1
17224,0
17233,1
17234,0
17235,0
17240,0
17247,0
17249,1
17251,1
17261,0
17284,1
17300,0
17319,0
17322,1
17326,1
17338,1
17344,0
17347,1
17351,1
17366,0
17371,0
17379,1
17388,0
17389,1
17391,1
17398,1
17401,1
17415,0
17418,0
17423,0
17425,0
17426,1
17427,1
17431,0
17432,1
17436,1
17449,0
17450,1
17452,0
17455,0
17457,1
17460,0
17463,1
17486,1
17487,1
17489,0
17499,0
17500,1
17501,0
17502,1
17503,1
17506,0
17513,0
17514,0
17515,1
17516,0
17525,1
17533,1
17546,1
17554,1
17579,0
17582,1
17589,1
17630,1
17631,1
17634,0
17636,0
17639,0
17647,0
17649,1
17654,1
17658,1
17678,0
17686,0
17690,0
17695,1
17699,0
17701,0
17703,1
17717,0
17718,1
17719,0
17733,1
17740,0
17745,1
17778,1
17805,0
17816,1
17820,0
17823,1
17856,1
17864,0
17884,1
17903,0
17916,1
17950,1
17954,1
17974,1
17986,1
18005,0
18013,1
18028,0
18038,0
18046,0
18049,0
18052,0
18059,1
18062,0
18088,1
18095,1
18101,1
18109,1
18113,1
18115,1
18139,0
18146,0
18149,1
18152,1
18165,1
18178,0
18180,0
18184,0
18190,0
18193,0
18207,1
18233,1
18234,0
18236,1
18237,0
18239,1
18240,1
18243,0
18248,1
18255,0
18261,1
18286,1
18298,1
18300,0
18305,1
18306,1
18311,0
18332,0
18334,1
18348,0
18360,0
18361,1
18366,0
18367,0
18372,0
18373,0
18377,0
18388,0
18413,0
18415,1
18421,0
18428,0
18431,0
18433,0
18436,1
18440,0
18441,0
18450,0
18452,1
18458,1
18462,0
18465,0
18470,0
18473,1
18474,0
18478,0
18481,0
18484,1
18486,1
18487,0
18497,0
18501,0
18520,0
18534,1
18550,0
18558,0
18572,1
18579,0
18581,1
18591,0
18598,1
18605,1
18620,1
18624,1
18671,1
18673,0
18674,0
18676,1
18694,1
18698,0
18704,1
18739,0
18741,1
18743,0
18746,1
18748,0
18753,1
18759,1
18803,1
18812,1
18814,1
18816,0
18817,1
18818,1
18823,0
18824,1
18827,1
18834,0
18836,0
18861,1
18876,1
18883,0
18885,1
18886,1
18897,1
18920,1
18921,0
18936,1
18938,0
18971,0
18972,1
18983,0
19003,1
19007,1
19021,0
19048,1
19050,0
19067,1
19070,0
19074,0
19075,1
19087,0
19125,0
19128,1
19144,1
19162,1
19165,0
19172,0
19188,0
19199,0
19205,0
19226,1
19254,0
19258,1
19269,0
19281,1
19288,1
19291,0
19293,0
19300,1
19302,0
19321,1
19340,1
19347,1
19361,1
19370,1
19376,0
19380,0
19385,1
19387,1
19388,1
19396,1
19404,0
19405,1
19425,0
19439,0
19449,1
19451,0
19452,1
19455,1
19457,0
19458,0
19468,1
19485,0
19486,1
19496,1
19500,1
19506,0
19509,1
19532,1
19549,0
19561,0
19593,1
19601,0
19602,1
19606,0
19612,0
19628,1
19629,1
19635,1
19647,1
19657,0
19663,1
19697,1
19701,1
19706,1
19710,1
19712,0
19761,0
19770,0
19774,0
19779,0
19781,1
19825,1
19852,0
19853,0
19855,0
19892,0
19906,0
19925,0
19961,1
19976,1
19995,0
20000,1
20027,0
20048,0
20056,1
20071,0
20073,0
20075,1
20078,0
20081,0
20095,1
20106,1
20110,1
20132,1
20134,1
20141,0
20155,1
20159,0
20166,0
20167,0
20172,1
20173,0
20183,1
20185,1
20195,0
20231,0
20234,0
20263,1
20267,1
20294,1
20295,1
20316,1
20324,1
20327,1
20338,0
20343,1
20371,0
20386,1
20396,0
20400,1
20401,1
20432,1
20464,0
20468,0
20471,0
20484,0
20494,0
20501,0
20510,0
20514,0
20515,0
20533,1
20540,0
20545,1
20555,1
20566,0
20571,0
20593,1
20621,1
20629,1
20632,0
20636,0
20647,0
20665,1
20668,1
20674,1
20677,0
20687,1
20698,1
20708,0
20724,0
20742,0
20744,1
20753,1
20792,1
20797,0
20803,1
20821,0
20835,0
20836,1
20839,0
20840,1
20843,0
20858,1
20863,0
20864,1
20909,1
20910,1
20959,0
20967,0
20972,1
20974,1
20992,1
21006,0
21013,0
21030,1
21035,1
21045,0
21055,0
21061,0
21079,1
21090,0
21099,1
21106,0
21116,1
21124,1
21148,0
21184,1
21208,0
21215,1
21216,0
21225,0
21256,1
21260,1
21282,1
21284,0
21294,1
21295,1
21301,0
21305,1
21326,1
21367,0
21378,1
21379,1
21388,1
21406,1
21428,0
21499,0
21517,1
21540,1
21544,0
21546,1
21548,1
21557,0
21569,0
21572,1
21582,1
21595,1
21596,0
21598,0
21599,0
21603,0
21609,0
21621,1
21632,1
21635,1
21653,0
21655,1
21663,1
21677,1
21693,0
21705,1
21706,0
21720,1
21723,0
21728,0
21729,0
21733,1
21734,1
21740,0
21752,0
21762,1
21783,0
21795,1
21796,0
21801,1
21831,1
21835,0
21868,1
21884,0
21887,0
21888,1
21910,0
21916,1
21929,0
21930,1
21940,0
21941,1
21944,0
21946,1
21947,0
21960,1
21964,0
21999,0
22001,0
22010,1
22013,1
22027,0
22032,1
22037,0
22063,1
22091,0
22103,0
22105,1
22111,0
22119,1
22123,0
22141,1
22147,0
22153,0
22154,0
22155,0
22158,0
22160,1
22173,0
22183,0
22190,0
22193,1
22195,1
22197,0
22220,0
22234,1
22245,0
22250,0
22251,0
22266,1
22274,1
22276,0
22295,1
22297,1
22314,0
22322,0
22325,0
22330,0
22350,0
22372,1
22390,1
22391,1
22396,1
22401,0
22412,1
22417,0
22429,1
22435,1
22444,1
22445,0
22454,0
22455,0
22486,0
22487,0
22505,1
22508,0
22512,1
22520,0
22580,1
22583,0
22601,1
22606,0
22609,1
22630,1
22643,0
22654,0
22658,1
22683,1
22687,1
22714,0
22717,1
22724,0
22725,0
22751,1
22757,1
22761,0
22780,0
22803,1
22823,0
22829,0
22836,1
22840,0
22851,0
22857,0
22858,0
22860,1
22862,0
22864,1
22880,0
22909,1
22921,0
22926,0
22946,1
22948,1
22949,1
22953,1
22956,0
22973,0
22978,1
22979,1
22985,0
23001,1
23011,1
23013,0
23029,1
23040,0
23052,0
23066,0
23074,1
23081,0
23094,1
23103,0
23104,1
23129,1
23149,0
23160,0
23170,0
23177,1
23198,1
23206,1
23211,1
23220,1
23230,0
23239,0
23241,1
23246,0
23249,0
23259,0
23264,1
23266,0
23268,1
23271,1
23283,1
23313,1
23320,1
23369,1
23370,0
23380,1
23384,0
23391,0
23396,1
23401,0
23403,1
23406,0
23447,0
23455,0
23457,0
23471,1
23497,1
23507,0
23515,1
23537,1
23540,1
23567,1
23569,0
23570,0
23575,1
23579,1
23582,0
23587,1
23592,1
23595,0
23598,0
23600,1
23603,0
23606,1
23609,0
23610,1
23613,1
23632,0
23639,0
23661,0
23664,1
23666,1
23667,1
23671,1
23678,1
23680,0
23688,1
23690,1
23695,1
23709,1
23718,1
23721,1
23728,0
23739,0
23741,0
23742,1
23744,0
23773,1
23816,0
23828,0
23829,1
23840,0
23841,1
23857,0
23879,0
23907,0
23912,1
23918,1
23919,1
23926,1
23943,1
23959,0
23977,0
24001,1
24011,0
24019,1
24025,0
24026,1
24036,1
24049,0
24050,0
24054,1
24066,1
24086,1
24092,0
24099,1
24107,1
24110,1
24117,0
24134,0
24137,0
24141,0
24149,0
24150,1
24171,0
24177,0
24185,1
24199,1
24236,0
24256,1
24283,0
24285,1
24296,1
24297,0
24302,0
24306,1
24308,0
24334,1
24342,1
24376,1
24393,0
24407,1
24422,0
24455,1
24456,0
24461,0
24466,0
24471,0
24485,1
24490,1
24496,0
24499,1
24501,1
24505,1
24511,0
24518,1
24526,1
24529,1
24533,1
24589,0
24601,1
24602,0
24610,0
24622,1
24630,0
24677,1
24695,0
24699,1
24702,1
24704,1
24714,0
24734,0
24741,1
24749,0
24751,1
24752,0
24762,1
24766,0
24795,0
24810,0
24822,0
24826,0
24827,1
24828,0
24845,0
24847,0
24858,0
24861,1
24865,0
24883,1
24894,1
24901,0
24930,0
24935,1
24939,0
24941,0
24946,0
24947,1
24950,0
24957,0
24971,1
24972,1
24975,0
24980,0
24992,1
24995,1
25001,1
25004,1
25005,0
25011,1
25021,0
25023,1
25031,0
25046,0
25058,1
25073,1
25082,0
25089,0
25102,1
25106,1
25117,1
25118,1
25124,0
25125,0
25131,1
25163,0
25202,0
25208,0
25211,1
25214,0
25228,0
25230,1
25233,0
25249,1
25254,0
25265,0
25268,0
25277,1
25291,0
25307,0
25320,1
25321,1
25324,1
25329,1
25330,1
25333,0
25334,0
25344,1
25349,1
25356,1
25380,0
25381,1
25386,0
25396,0
25407,1
25410,1
25418,1
25434,1
25439,0
25445,1
25446,1
25460,1
25464,1
25478,1
25485,1
25499,0
25502,1
25505,1
25517,1
25523,1
25538,1
25540,1
25543,1
25558,1
25572,1
25605,1
25615,0
25617,1
25621,0
25628,0
25632,1
25651,1
25656,1
25666,0
25674,0
25683,0
25709,1
25713,0
25720,0
25733,1
25746,0
25757,0
25766,0
25770,0
25801,0
25802,0
25814,0
25841,0
25848,0
25851,1
25877,0
25894,1
25897,0
25902,0
25919,1
25926,1
25928,1
25930,0
25933,1
25934,1
25939,0
25950,0
25956,0
25964,1
25986,0
25996,1
26018,0
26019,0
26034,0
26039,0
26049,1
26078,1
26090,1
26098,0
26110,0
26135,0
26137,0
26142,1
26143,0
26145,1
26146,0
26148,1
26155,1
26156,1
26159,1
26160,0
26164,1
26169,0
26170,0
26173,1
26178,0
26187,1
26201,1
26208,0
26212,0
26214,1
26217,1
26222,0
26231,1
26240,0
26293,0
26297,1
26311,0
26350,1
26352,1
26364,0
26372,0
26386,1
26419,1
26443,1
26451,0
26452,1
26460,0
26471,0
26474,0
26476,1
